hour,pv,demand_elec_res,demand_heat_res,demand_elec_inst,demand_heat_inst,demand_elec,demand_heat,,,,,
t295,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t296,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t297,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t298,0.051,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t299,0.209,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t300,0.318,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t301,0.313,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t302,0.243,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t303,0.124,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t304,0.014,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t305,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t306,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t307,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t308,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t309,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t310,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t311,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t312,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t313,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t314,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t315,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t316,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t317,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t318,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t319,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t320,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t321,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t322,0.063,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t323,0.153,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t324,0.152,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t325,0.115,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t326,0.114,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t327,0.079,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t328,0.01,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t329,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t330,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t331,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t332,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t333,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t334,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t335,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t336,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t337,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t338,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t339,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t340,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t341,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t342,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t343,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t344,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t345,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t346,0.007,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t347,0.021,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t348,0.036,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t349,0.037,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t350,0.043,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t351,0.024,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t352,0.003,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t353,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t354,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t355,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t356,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t357,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t358,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t359,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t360,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t361,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t362,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t363,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t364,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t365,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t366,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t367,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t368,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t369,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t370,0.014,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t371,0.081,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t372,0.194,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t373,0.223,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t374,0.187,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t375,0.104,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t376,0.016,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t377,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t378,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t379,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t380,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t381,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t382,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t383,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t384,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t385,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t386,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t387,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t388,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t389,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t390,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t391,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t392,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t393,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t394,0.064,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t395,0.169,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t396,0.246,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t397,0.266,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t398,0.229,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t399,0.136,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t400,0.021,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t401,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t402,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t403,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t404,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t405,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t406,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t407,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t408,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t409,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t410,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t411,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t412,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t413,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t414,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t415,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t416,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t417,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t418,0.062,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t419,0.213,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t420,0.378,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t421,0.43,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t422,0.353,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t423,0.167,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t424,0.017,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t425,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t426,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t427,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t428,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t429,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t430,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t431,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t432,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t433,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t434,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t435,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t436,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t437,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t438,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t439,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t440,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t441,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t442,0.032,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t443,0.077,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t444,0.111,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t445,0.121,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t446,0.088,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t447,0.041,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t448,0.005,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t449,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t450,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t451,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t452,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t453,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t454,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t455,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t456,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t457,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t458,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t459,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t460,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t461,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t462,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t463,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t464,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t465,0.002,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t466,0.083,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t467,0.112,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t468,0.143,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t469,0.131,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t470,0.121,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t471,0.09,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t472,0.022,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t473,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t474,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t475,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t476,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t477,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t478,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t479,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t480,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t481,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t482,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t483,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t484,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t485,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t486,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t487,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t488,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t489,0.002,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t490,0.035,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t491,0.061,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t492,0.041,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t493,0.034,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t494,0.029,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t495,0.014,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t496,0.001,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t497,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t498,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t499,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t500,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t501,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t502,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t503,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t504,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t505,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t506,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t507,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t508,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t509,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t510,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t511,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t512,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t513,0.005,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t514,0.101,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t515,0.242,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t516,0.334,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t517,0.343,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t518,0.266,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t519,0.15,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t520,0.027,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t521,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t522,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t523,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t524,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t525,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t526,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t527,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t528,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
t529,0,1431.283602,860.2150538,1680.219534,3763.44086,2291.498656,5443.660394,,,,,
